essay_id,sentence_id,sentence,label
essay_01455,s010604,"i feel like my head is always working, it so weird to explain but like i just be thinking to myself like imagine if we our phone battery could last longer.",0
essay_01455,s010605,little things like that showed my curiosity basically in the little things.,0
essay_01455,s010606,this reflection only gets to show a little bit of my interest in the stem field.,0
essay_01456,s010607,23209why am i here?,0
essay_01456,s010608,i am here because i am motivated to try and be successful.,0
essay_01456,s010609,"from my results last semester, i received all as which felt amazing since the rest of my college career was abysmal based on the transcripts.",0
essay_01456,s010610,"i do want to succeed, but i am not afraid to fail either as long as i can find one thing of any size to show i learned something and what to do for the next time.",0
essay_01456,s010611,"i understand that this course will be difficult, but that brings an exciting challenge because it would make it that much more satisfying given that i do succeed.",0
essay_01458,s010615,i enrolled in this class because organic chemistry is one of those subjects where most people struggle a lot in and i do not want to struggle like they did so thats the main reason why i am here.,0
essay_01458,s010616,"for me, chemistry is a fairly difficult subject because for the early classes, a lot of it was calculations and math is not my forte.",0
essay_01458,s010617,"leading into organic chemistry, you have to either be able to visualize the different molecules or be able to recreate it using a molecule kit.",0
essay_01458,s010618,there are only a few molecules that are dealt with in organic chemistry but they contribute to a vast amount of organisms in the world.,0
essay_01458,s010619,"to better understand what compounds these molecules can make, i decided to take sci. since the class is taught by students who took organic chemistry, they know what the professors are looking for and how to approach certain questions.",0
essay_01458,s010620,"from what i hear, this is one of those classes that shows who is ready for a very hard class that is not necessarily required knowledge but is used when going to medical school.",0
essay_01458,s010621,hopefully i will learn the little tricks needed to get that a in the class.,0
essay_01459,s010622,"i am here because i want to ace o chem 2, and i am tired of failing my classes.",0
essay_01459,s010625,"i also often get lost in the material, and it helps me tremendously to have others bring focus back into what is important and what is being tested.",0
essay_01459,s010626,i also needed one more unit to become a full time student.,0
essay_01459,s010627,"i needed a slightly lighter load this semester, because my grades have been pretty bad and my living situation has been super unstable.",0
essay_01459,s010628,i gain from working with peers and i love teaching others and seeing their eyes light up with understanding.,0
